আফ্রিকা	Afrika
লেসোথো, ফাতসে লা বোনটাটা রোনা	Lesothos nationalsång
নাইট রাইডার	Knight Rider
লারা ক্রফ্‌ট: টুম্ব রেইডার	Lara Croft: Tomb Raider (film)
দি অ্য-টিম	The A-Team
সাইনা নেহওয়াল	Saina Nehwal
ফারুগ ফারোখ্‌জদ	Forogh Farrokhzad
ঈদুল ফিতর	Eid al-fitr
রোহিঙ্গা	Rohingya
করিশমা কাপুর	Karisma Kapoor
মুখতারান বিবি	Mukhtar Mai
জয়া বচ্চন	Jaya Bachchan
ডেভিড কক্স (পরিসংখ্যানবিদ)	David Cox (statistiker)
মারওয়া এল শেরবিনি হত্যাকান্ড	Marwa El-Sherbini
মনিকা আলী	Monica Ali
জয়ললিতা জয়রাম	Jayalalithaa Jayaram
ফুলন দেবী	Phoolan Devi
লক্ষ্মী সেহগল	Lakshmi Sehgal
রাজিয়া সুলতানা	Radiyya Begum
ঝুম্পা লাহিড়ী	Jhumpa Lahiri
আ পোর্ট্রেট অফ দ্য আর্টিস্ট এজ আ ইয়াং ম্যান	Porträtt av konstnären som ung
হিলারি ম্যান্টেল	Hilary Mantel
অনুষ্কা শর্মা	Anushka Sharma
শাবানা আজমি	Shabana Azmi
এক্সট্রিম মেটাল	Extrem metal
পেটেন	Petén
দিয়া মির্জা	Dia Mirza
লা হেন	Medan vi faller
স্পেনীয় চড়ুই	Spansk sparv
সিলেট	Sylhet
মীরা নায়ার	Mira Nair
মীরাবাঈ	Mira Bai
মহাদেবী বর্মা	Mahadevi Varma
চার্লি এবং তার চকলেট কারখানা	Kalle och chokladfabriken
পল্লব সাম্রাজ্য	Pallava
দ্য নেট (১৯৯৫-এর চলচ্চিত্র)	Nätet (film)
নোয়েল স্ট্রিটফিল্ড	Noel Streatfeild
নিরপেক্ষ রেখা	Indifferenskurva
মীরা কুমার	Meira Kumar
রবিনা মুকিমার	Robina Muqim Yaar
নমুনাক্ষেত্র	Utfallsrum
মডেল তত্ত্ব	Modellteori
দুররানি সাম্রাজ্য	Huset Durrani
মজ্জাকোষার্বুদ	Myelom
ফ্রিদমান সমীকরণ	Friedmanns ekvationer
কেন্দ্রশাসিত অঞ্চল	Unionsterritorium
লা রনেসঁস	La Renaissance
জিম করবেট	Jim Corbett (jägare)
লালকৃষ্ণ আডবাণী	Lal Krishna Advani
আলী আকবর খান	Ali Akbar Khan
ফিফা বিশ্বকাপ রেকর্ড	Rekord från världsmästerskapet i fotboll
ফিফা বিশ্বকাপ মাস্কট	Maskotar för världsmästerskapet i fotboll
পাখির তালিকা	Lista över fåglar
শিবলিঙ্গ	Lingam
জুনিয়াস রিচার্ড জয়েবর্ধনে	Junius Richard Jayewardene
মোহাম্মদ আলী বগুড়া	Muhammad Ali Bogra
জর্ডান রোমেরো	Jordan Romero
জেমস ইয়াং সিম্পসন	James Young Simpson
ক্যাও দাই	Cao Dai
বেগুনি কোকিল	Violglansgök
মাই নেম ইজ রেড	Mitt namn är röd
শূন্যের সমমূল্যতা	Paritet av noll
করুণানিধি মুথুবেল	M. Karunanidhi
বিজেন্দর সিং	Vijender Kumar
বিনায়ক দামোদর সাভারকর	Vinayak Damodar Savarkar
বস্তুতন্ত্রবাদ	Realism (internationella relationer)
সালমান খান (শিক্ষক)	Salman Khan (lärare)
কিশোর কুমার	Kishore Kumar
জন পিলজার	John Pilger
মার্ক ওয়াটার্স	Mark Waters
আন্দীয় দেশসমূহের সংগঠন	Andinska gemenskapen
মঞ্জুশ্রী	Manjusri
কেন্দ্রীন সংশ্লেষ	Nukleosyntes
লালিকানাশ	Hemolys
বাজার মূলধন	Börsvärde
ভ্যারাইটি (ম্যাগাজিন)	Variety
এক্সেপশন ব্যবস্থাপনা	Undantagshantering
জন পেল	John Pell
থ্রি-ফেজ বৈদ্যুতিক ব্যবস্থা	Trefassystem
প্রোটিয়োমিক্‌স	Proteomik
কোয়ান্টাম তথ্যগুপ্তিবিদ্যা	Kvantkryptering
লগইন	Inloggning
রানাসিংহে প্রেমাদাসা	Ranasinghe Premadasa
আমিস্টাড (চলচ্চিত্র)	Amistad (film)
চিলির ইতিহাস	Chiles historia
মালাবার উপকূল	Malabarkusten
প্যারামোর	Paramore
১৯৭৭ এএফসি মহিলা চ্যাম্পিয়নশিপ	Asiatiska mästerskapet i fotboll för damer 1977
হোম কম্পিউটার	Hemdator
বায়ু (দেবতা)	Vayu
আমোরেস পেররোস	Amores Perros - Älskade hundar
শেয়ার বাজার	Aktiemarknad
দ্বেন-সা-পা-ব্লো-ব্জাং-দোন-গ্রুব	Ensapa Lobsang Döndrup
মারাম্‌বিজি নদী	Murrumbidgee
ট্রিলিয়াম	Trebladssläktet
খামসিন	Khamsin
চীনের জাতিসমূহের তালিকা	Kinas nationaliteter
প্রতিযোগিতা	Tävling
আনেমোই	Anemoi
বিশ্ব স্বাস্থ্য দিবস	Världshälsodagen
কূর্ম	Kurma
কল্কি	Kalki
পালকি	Bärstol
রামবুটান	Rambutan
ভারতের সংবিধান	Indiens grundlag
নীলকণ্ঠ পাখি	Indisk blåkråka
১৭পি/হোম্‌স	Holmes komet
অঘোষ ওষ্ঠ্য ঊষ্মধ্বনি	Tonlös bilabial frikativa
ইশ্‌তিকলাল পার্টি	Istiqlal
অলমুভি	Allmovie
ফ্রান্সের সামরিক বাহিনী	Frankrikes försvarsmakt
মাইন্ডানাও ধনেশ	Mindanaohornskata
সানশাইন (২০০৭-এর চলচ্চিত্র)	Sunshine (2007)
স্ল্যাটি বান্টিং (চড়াই)	Skiffersparv
হো চি মিন সিটি আন্তর্জাতিক বিমানবন্দর	Tan Son Nhat internationella flygplats
আবদুল মজিদ (দ্ব্যর্থতা নিরসন)	Abd ül-Mecid
বায়াতকারী মেঠো ধনেশ	Nordlig hornkorp
অভিশংসন	Riksrätt
এসার ইনকর্পোরেটেড	Acer Inc.
শরিয়াহ	Sharia
গজ	Yard
প্যারাশুট	Fallskärm
ব্রায়ান অ্যাডামস	Bryan Adams
পুশকাস	Ferenc Puskás
ন্যানি	Nani
এডউইন ফন দের সার	Edwin van der Sar
পারি সাঁ-জের্‌মাঁ ফুটবল ক্লাব	Paris Saint-Germain FC
যুক্তিবাদ	Rationalism
পাওলো মালদিনি	Paolo Maldini
রবিনসন ক্রুসো	Robinson Crusoe
স্টেডিয়াম	Stadium
উইন্ডোজ ৯৮	Windows 98
কোরীয় উপদ্বীপ	Koreahalvön
স্টিং (সঙ্গীতজ্ঞ)	Sting
আচ্ছাদন তন্ত্র	Integumentsystemet
নওরোজ	Nouruz
পরীক্ষাগার	Laboratorium
ডেথ মেটাল	Death metal
সার্জিও র‌্যামোস	Sergio Ramos
সিমবিয়ান	Symbian
থ্রাশ মেটাল	Thrash metal
হেঁয়ালি	Paradox
স্টিভ ওজনিয়াক	Steve Wozniak
রিও ফার্ডিনান্ড	Rio Ferdinand
সেপ ব্ল্যাটার	Sepp Blatter
কিমোনো	Kimono
এশিয়ান গেমস	Asiatiska spelen
ওয়ালমার্ট	Walmart
মোজিলা থান্ডারবার্ড	Mozilla Thunderbird
মার্কো ফন বাস্তেন	Marco van Basten
ক্লাউড কম্পিউটিং	Datormoln
সুন্নি (ইসলাম)	Sunni
সিঙ্গাপুরের জাতীয় পতাকা	Singapores flagga
বর্ণালীবীক্ষণ	Spektroskopi
পার্কোর্‌	Parkour
আয়নীকরণ শক্তি	Jonisationspotential
উজবেকিস্তানের জাতীয় পতাকা	Uzbekistans flagga
কোপা দেল রে	Copa del Rey
গঞ্জালো ইগুয়াইন	Gonzalo Higuaín
উইন্ডোজ ২০০০	Windows 2000
তিব্বতী বৌদ্ধধর্ম	Tibetansk buddhism
নাইকি	Nike (företag)
সত্য সাই	Sathya Sai Baba
পেপ্যাল	Paypal
আজারবাইকান মারসি	Republiken Azerbajdzjans nationalsång
মনুষ্যবিহীন আকাশযান	Obemannad luftfarkost
মিস্টার বিন	Mr. Bean
উয়েফা সুপার কাপ	Uefa Super Cup
অ্যামেলি	Amelie från Montmartre
আল্লামা ইকবাল	Mohammad Iqbal
চিলির জাতীয় সঙ্গীত	Himno nacional de Chile
ফিকহ	Fiqh
গুরু	Guru
নেতৃত্ব	Ledare (yrkesroll)
জেমস হেটফিল্ড	James Hetfield
ডেভিড ডুকভ্‌নি	David Duchovny
বামিয়ানের বুদ্ধমূর্তি	Kulturlandskapet och fornlämningarna i Bamiyandalen
প্রোলিন	Prolin
সার্চ ফর এক্সট্রা টেরেস্ট্রিয়াল ইন্টেলিজেন্স	SETI
ইথান হক	Ethan Hawke
আন্তর্জাতিক সংস্থা	Internationell organisation
ওয়েন্টওয়ার্থ মিলার	Wentworth Miller
লেওঁ	Léon
আলবুর্‌জ	Elburz
এল ক্ল্যাসিকো	El Clásico
ভাষার দর্শন	Språkfilosofi
টমাশ কুশতাক	Tomasz Kuszczak
অ্যান্ডারসন লুইজ দে অ্যাব্রু অলিভিয়েরা	Anderson Luís de Abreu Oliveira
ফিউশনের এনথালপি	Smältvärme
ই-কমার্স	E-handel
প্রধান নির্বাহী কর্মকর্তা	Verkställande direktör
উইন্ডোজ এমই	Windows ME
নৈরাশ্যবাদ	Pessimism
লুইস সাহা	Louis Saha
উইন্ডোজ ২.০	Windows 2.0
ফিফা ১০০	FIFA 100
মেইহেম	Mayhem
লাসানা দিয়ারা	Lassana Diarra
ক্যানিবাল করপস	Cannibal Corpse
জিলিয়ান অ্যান্ডারসন	Gillian Anderson
বিয়ার গ্রিলস	Bear Grylls
চার্লস ম্যানসন	Charles Manson
এনিগমা (মিউজিক্যাল প্রজেক্ট)	Enigma (musikgrupp)
গোল্ডবাখ অনুমান	Goldbachs hypotes
আওরঙ্গজেব	Aurangzeb
রাণী মুখার্জী	Rani Mukerji
হাঞ্জা	Hanja
পেট শপ বয়েজ	Pet Shop Boys
পেপে (ফুটবল খেলোয়াড়)	Pepe
